"id_org","id_rubr"
"10882","4910"
"10885","3840"
"10885","4140"
"10885","4640"
"10886","2180"
"10886","3010"
"10887","510"
"10887","520"
"10887","570"
"10887","610"
"10888","510"
"10888","520"
"10888","1860"
"10890","4520"
"10892","2970"
"10892","2980"
"10893","3810"
"10896","940"
"10896","2970"
"10897","940"
"10897","2970"
"10898","980"
"10898","2280"
"10899","2280"
"10899","3150"
"10900","2280"
"10900","3150"
"10901","2280"
"10901","3150"
"10903","4984"
"10907","2970"
"10907","2980"
"10909","740"
"10912","3400"
"10913","2200"
"10913","3280"
"10913","4540"
"10916","2200"
"10916","4430"
"10920","3420"
"10921","510"
"10925","2100"
"10925","4430"
"10931","2100"
"10931","3420"
"10932","2100"
"10932","3420"
"10933","2100"
"10933","3420"
"10934","2100"
"10934","3420"
"10935","2100"
"10935","3420"
"10936","2100"
"10936","3420"
"10942","2100"
"10942","3420"
"10944","3420"
"10946","720"
"10949","2550"
"10951","2970"
"10952","3810"
"10953","940"
"10953","980"
"10954","4940"
"10956","3420"
"10958","1770"
"10958","2550"
"10958","3280"
"10958","3340"
"10958","3350"
"10958","4910"
"10960","1530"
"10960","2970"
"10960","2980"
"10965","510"
"10965","610"
"10981","3810"
"10982","1530"
"10982","2970"
"10982","2980"
"10984","4520"
"10986","3020"
"10987","4994"
"10990","510"
"10990","570"
"10990","610"
"10992","800"
"10992","4994"
"10993","740"
"10996","2200"
"10998","3160"
"10998","4140"
"11003","3020"
"11004","520"
"11004","570"
"11005","1420"
"11005","4140"
"11005","4680"
"11006","980"
"11009","740"
"11011","4140"
"11011","4150"
"11013","4520"
"11014","740"
"11015","2710"
"11018","4010"
"11020","2790"
"11020","2880"
"11020","3430"
"11021","850"
"11021","1330"
"11023","3110"
"11024","2210"
"11029","940"
"11029","980"
"11029","1530"
"11029","2900"
"11029","2970"
"11029","2980"
"11030","940"
"11030","980"
"11030","1530"
"11030","2900"
"11030","2970"
"11030","2980"
"11031","940"
"11031","980"
"11031","1530"
"11031","2900"
"11031","2970"
"11031","2980"
"11032","510"
"11032","520"
"11034","3050"
"11034","3840"
"11036","740"
"11037","510"
"11037","610"
"11038","740"
"11041","3070"
"11041","4994"
"11042","3940"
"11042","3950"
"11045","3420"
"11051","3420"
"11051","3720"
"11052","2540"
"11052","4400"
"11054","3110"
"11054","4070"
"11056","4140"
"11057","4520"
"11058","4520"
"11060","740"
"11060","1780"
"11071","3950"
"11074","4010"
"11085","1150"
"11085","2210"
"11085","3050"
"11087","3420"
"11090","1950"
"11091","510"
"11091","600"
"11091","4130"
"11102","4520"
"11103","740"
"11108","720"
"11108","2210"
"11108","3110"
"11112","4984"
"11122","1530"
"11122","1570"
"11122","1590"
"11123","1530"
"11123","1570"
"11123","1590"
"11125","2450"
"11125","3120"
"11127","1780"
"11131","1530"
"11131","2970"
"11132","3810"
"11134","2280"
"11138","2280"
"11139","1790"
"11139","2070"
"11140","540"
"11140","1670"
"11140","2710"
"11140","3110"
"11141","980"
"11141","2900"
"11141","2970"
"11146","1530"
"11146","1570"
"11146","1950"
"11147","4520"
"11149","2280"
"11150","3280"
"11150","4540"
"11153","4610"
"11154","540"
"11154","720"
"11154","3110"
"11154","4070"
"11156","510"
"11156","520"
"11157","2970"
"11157","4994"
"11158","4230"
"11159","2980"
"11160","2970"
"11161","980"
"11161","2980"
"11163","940"
"11163","980"
"11164","940"
"11164","980"
"11164","2970"
"11165","2970"
"11165","2980"
"11166","4940"
"11168","510"
"11168","520"
"11169","510"
"11169","520"
"11170","2100"
"11170","3420"
"11171","1110"
"11171","3420"
"11171","4430"
"11172","1530"
"11174","1780"
"11176","1530"
"11176","1570"
"11176","1590"
"11176","4380"
"11177","3810"
"11178","1530"
"11179","1530"
"11180","980"
"11180","2900"
"11180","2970"
"11185","980"
"11185","2280"
"11187","980"
"11187","2900"
"11187","2970"
"11187","2980"
"11188","4994"
"11189","940"
"11190","510"
"11190","610"
"11191","740"
"11192","1530"
"11192","2900"
"11194","3280"
"11195","2870"
"11196","3020"
"11197","1570"
"11199","2550"
"11200","980"
"11200","2900"
"11200","2970"
"11201","3810"
"11202","2550"
"11202","2560"
"11203","1530"
"11203","1570"
"11203","1590"
"11204","940"
"11205","2280"
"11208","4140"
"11210","1530"
"11210","1570"
"11210","1590"
"11212","980"
"11212","1530"
"11212","4710"
"11215","3420"
"11216","4140"
"11217","4140"
"11219","1740"
"11220","980"
"11220","2900"
"11220","2970"
"11222","1530"
"11224","4940"
"11225","2200"
"11226","2200"
"11227","3070"
"11227","3400"
"11228","3070"
"11228","3400"
"11229","2550"
"11229","2560"
"11231","3420"
"11232","2870"
"11232","3840"
"11232","4140"
"11233","3840"
"11233","4140"
"11234","3810"
"11235","940"
"11235","2970"
"11239","980"
"11239","2900"
"11239","2970"
"11240","3810"
"11241","2900"
"11241","2970"
"11241","2980"
"11242","1600"
"11242","2320"
"11242","2870"
"11242","3040"
"11242","3160"
"11242","4140"
"11242","4220"
"11244","510"
"11245","1950"
"11245","2180"
"11246","1860"
"11247","1090"
"11247","2570"
"11249","630"
"11249","1120"
"11249","2370"
"11249","3040"
"11249","3850"
"11249","4180"
"11249","4530"
"11250","2280"
"11250","2360"
"11250","3810"
"11251","940"
"11252","980"
"11252","2900"
"11253","980"
"11253","2900"
"11253","2970"
"11254","980"
"11254","1110"
"11254","2280"
"11255","980"
"11255","1530"
"11255","2970"
"11256","2970"
"11257","2970"
"11258","1530"
"11258","1570"
"11259","3280"
"11259","4710"
"11260","2970"
"11261","980"
"11261","1530"
"11261","2970"
"11262","980"
"11262","2970"
"11263","980"
"11263","2970"
"11263","2980"
"11264","2970"
"11265","1530"
"11265","2970"
"11265","4994"
"11266","2280"
"11267","1110"
"11267","3360"
"11267","4540"
"11269","980"
"11269","1600"
"11269","3280"
"11270","980"
"11270","2900"
"11270","2970"
"11271","2280"
"11271","3810"
"11272","2970"
"11272","2980"
"11274","940"
"11276","1530"
"11277","3420"
"11277","3720"
"11278","980"
"11278","2970"
"11280","3810"
"11281","2970"
"11281","2980"
"11282","2970"
"11283","2900"
"11284","2900"
"11285","540"
"11285","1670"
"11285","3000"
"11285","3020"
"11285","4400"
"11286","700"
"11289","980"
"11289","2900"
"11289","2970"
"11289","2980"
"11290","940"
"11290","1110"
"11290","1950"
"11290","2280"
"11290","3350"
"11290","3420"
"11290","4640"
"11291","980"
"11291","2970"
"11291","2980"
"11292","870"
"11292","4220"
"11293","1530"
"11293","1570"
"11295","2180"
"11297","2970"
"11297","4994"
"11298","980"
"11298","2970"
"11299","3420"
"11302","1530"
"11302","2970"
"11302","2980"
"11303","980"
"11304","1530"
"11304","2900"
"11304","2970"
"11304","2980"
"11305","2970"
"11305","2980"
"11307","4010"
"11310","3420"
"11312","3020"
"11318","3070"
"11318","3400"
"11318","3440"
"11318","4540"
"11322","980"
"11322","1530"
"11322","2900"
"11322","2970"
"11322","2980"
"11324","740"
"11326","4994"
"11327","1280"
"11327","2680"
"11330","980"
"11330","2900"
"11330","4710"
"11331","1530"
"11332","980"
"11332","2970"
"11335","4590"
"11338","800"
"11338","4994"
"11339","2600"
"11339","2650"
"11341","3810"
"11342","3810"
"11343","870"
"11343","920"
"11343","3040"
"11343","4470"
"11344","740"
"11346","2330"
"11346","4140"
"11348","740"
"11349","3280"
"11350","3810"
"11351","2320"
"11351","2870"
"11351","3010"
"11351","3840"
"11351","4140"
"11351","4910"
"11353","2200"
"11358","2200"
"11359","2360"
"11359","3810"
"11363","3420"
"11366","3070"
"11366","3280"
"11366","4670"
"11368","2160"
"11368","2180"
"11370","1950"
"11370","2070"
"11371","740"
"11378","2070"
"11379","3810"
"11380","3810"
"11382","740"
"11387","940"
"11387","2280"
"11388","940"
"11388","2280"
"11390","1530"
"11390","1570"
"11391","2680"
"11395","2280"
"11397","740"
"11397","2280"
"11398","3350"
"11400","1530"
"11402","3420"
"11403","4010"
"11406","1120"
"11406","3040"
"11406","3810"
"11406","4530"
"11407","4590"
"11408","3420"
"11409","980"
"11409","2900"
"11409","2970"
"11411","4520"
"11415","3810"
"11419","4230"
"11422","4230"
"11423","4230"
"11424","3420"
"11424","4630"
"11426","720"
"11429","1530"
"11430","611"
"11430","660"
"11431","3040"
"11431","4140"
"11431","4984"
"11439","2540"
"11439","2550"
"11439","2560"
"11442","1420"
"11442","1860"
"11442","2320"
"11442","4140"
"11445","3810"
"11446","740"
"11447","3810"
"11448","3810"
"11449","4590"
"11450","4984"
"11451","1570"
"11451","3070"
"11451","3280"
"11451","3400"
"11452","2280"
"11456","3420"
"11457","4140"
"11457","4220"
"11459","3420"
"11477","1570"
"11477","3070"
"11477","3400"
"11477","4540"
"11480","3810"
"11486","2540"
"11488","3810"
"11489","3810"
"11498","2200"
"11498","3420"
"11500","4230"
"11500","4430"
"11502","3950"
"11503","1930"
"11503","2080"
"11503","3280"
"11503","3730"
"11505","3420"
"11506","3420"
"11510","2870"
"11511","2420"
"11511","2570"
"11512","3020"
"11513","980"
"11513","2900"
"11513","2970"
"11520","2540"
"11520","2550"
"11522","1600"
"11522","3040"
"11522","3430"
"11522","4220"
"11523","1530"
"11523","1570"
"11523","2550"
"11523","2560"
"11523","3350"
"11524","3350"
"11532","1570"
"11533","4520"
"11535","3810"
"11537","920"
"11537","4140"
"11539","1770"
"11539","3840"
"11540","3020"
"11541","3420"
"11541","4700"
"11542","1570"
"11542","3070"
"11542","3280"
"11542","4670"
"11543","510"
"11545","4140"
"11546","2420"
"11546","4140"
"11547","1170"
"11547","1780"
"11548","1780"
"11552","2550"
"11552","2560"
"11553","2200"
"11553","3500"
"11553","4630"
"11555","2450"
"11555","2600"
"11555","3120"
"11556","4140"
"11556","4150"
"11556","4470"
"11558","4940"
"11559","720"
"11562","1110"
"11562","1260"
"11562","1420"
"11562","2320"
"11562","3050"
"11562","3840"
"11562","4140"
"11562","4640"
"11562","4910"
"11563","830"
"11564","3020"
"11568","3810"
"11571","740"
"11572","2550"
"11575","3420"
"11578","1860"
"11578","4140"
"11578","4640"
"11579","2870"
"11583","1240"
"11583","1600"
"11584","1090"
"11584","3950"
"11584","3960"
"11585","700"
"11587","1530"
"11587","2970"
"11587","2980"
"11590","2550"
"11594","4910"
"11595","2540"
"11595","2550"
"11596","1770"
"11596","3050"
"11596","3840"
"11596","4910"
"11597","2330"
"11597","4200"
"11598","2540"
"11600","540"
"11600","1670"
"11601","2540"
"11601","2550"
"11601","2560"
"11602","1600"
"11602","4140"
"11602","4220"
"11604","4140"
"11604","4680"
"11608","3810"
"11609","740"
"11611","920"
"11611","1930"
"11611","4140"
"11613","2870"
"11613","3010"
"11613","4140"
"11615","1600"
"11615","4984"
"11617","1930"
"11617","2080"
"11617","4140"
"11618","4590"
"11620","1260"
"11620","1420"
"11620","1860"
"11620","2320"
"11620","3050"
"11620","3840"
"11620","3850"
"11620","4140"
"11625","960"
"11641","940"
"11641","2970"
"11643","2330"
"11644","3020"
"11645","2210"
"11647","4590"
"11648","3810"
"11650","1780"
"11651","2550"
"11654","2200"
"11655","2200"
"11660","4710"
"11660","4940"
"11661","510"
"11661","520"
"11661","610"
"11661","611"
"11661","612"
"11661","660"
"11663","2320"
"11663","4140"
"11663","4640"
"11665","510"
"11668","3420"
"11669","3070"
"11669","3400"
"11670","760"
"11670","800"
"11670","4994"
"11672","3350"
"11672","3440"
"11673","3840"
"11674","2550"
"11676","510"
"11677","2540"
"11677","2550"
"11681","3020"
"11686","3420"
"11690","3420"
"11692","3020"
"11694","510"
"11694","520"
"11695","3110"
"11699","3420"
"11700","2550"
"11702","4140"
"11704","2280"
"11704","2360"
"11704","3150"
"11705","720"
"11705","810"
"11708","540"
"11708","1670"
"11709","720"
"11709","810"
"11710","2160"
"11710","2180"
"11711","2200"
"11712","4984"
"11713","2200"
"11714","2200"
"11714","3420"
"11716","2200"
"11716","4630"
"11718","2280"
"11719","980"
"11719","2970"
"11720","980"
"11720","2900"
"11720","2970"
"11722","4984"
"11725","1600"
"11725","3430"
"11727","3020"
"11729","3070"
"11729","3400"
"11729","4260"
"11730","3070"
"11730","3280"
"11734","3810"
"11735","4994"
"11737","4590"
"11740","4140"
"11741","1740"
"11742","2970"
"11742","3280"
"11742","3340"
"11742","3350"
"11742","4710"
"11743","1110"
"11743","2280"
"11743","3150"
"11751","3070"
"11751","4670"
"11752","2390"
"11752","4670"
"11753","3280"
"11753","4670"
"11754","3070"
"11754","4670"
"11755","3070"
"11755","3400"
"11755","4670"
"11755","4994"
"11756","4930"
"11757","4940"
"11758","4940"
"11766","640"
"11766","4520"
"11767","2210"
"11768","3950"
"11776","4610"
"11777","4610"
"11778","3400"
"11778","4610"
"11779","4610"
"11781","2320"
"11781","4140"
"11785","2610"
"11785","3810"
"11786","2200"
"11786","3720"
"11787","2200"
"11787","3720"
"11789","2280"
"11790","4610"
"11794","4520"
"11796","4630"
"11797","2900"
"11797","2970"
"11797","2980"
"11800","2730"
"11800","4490"
"11801","3810"
"11803","3070"
"11803","3400"
"11804","2180"
"11804","3950"
"11805","3810"
"11807","3810"
"11809","980"
"11809","2900"
"11809","2970"
"11810","2680"
"11811","1000"
"11811","4520"
"11813","2540"
"11813","2550"
"11813","2570"
"11814","510"
"11814","660"
"11815","510"
"11815","660"
"11817","720"
"11817","3110"
"11820","2370"
"11820","3420"
"11820","3720"
"11821","1670"
"11821","1740"
"11822","3020"
"11823","3810"
"11825","3810"
"11828","980"
"11828","2970"
"11828","2980"
"11830","1420"
"11830","1860"
"11830","2320"
"11830","3040"
"11830","4140"
"11831","510"
"11831","520"
"11831","610"
"11831","660"
"11832","4140"
"11835","3810"
"11836","1420"
"11836","2320"
"11836","4640"
"11837","1150"
"11837","1260"
"11837","1860"
"11837","2210"
"11837","2320"
"11837","3050"
"11837","3840"
"11837","4140"
"11838","1250"
"11838","3420"
"11838","4700"
"11839","4700"
"11840","4700"
"11841","4700"
"11842","3810"
"11843","2200"
"11843","3720"
"11844","1780"
"11847","1090"
"11847","4640"
"11853","3340"
"11858","3810"
"11859","3810"
"11861","3420"
"11863","1570"
"11863","4010"
"11864","1670"
"11865","3020"
"11867","1780"
"11867","4670"
"11869","2320"
"11869","4640"
"11871","4640"
"11871","4910"
"11874","2280"
"11877","2200"
"11878","1530"
"11878","1570"
"11882","740"
"11886","2550"
"11894","4610"
"11896","2180"
"11896","3950"
"11897","3420"
"11898","4520"
"11908","2970"
"11908","2980"
"11909","2900"
"11910","1740"
"11910","1770"
"11910","2080"
"11910","2550"
"11910","3280"
"11910","3340"
"11910","3350"
"11911","1110"
"11911","1530"
"11911","2280"
"11913","4140"
"11914","4140"
"11914","4680"
"11915","2550"
"11916","2550"
"11917","1090"
"11918","2210"
"11918","3050"
"11918","3840"
"11919","4710"
"11919","4910"
"11920","1530"
"11920","2900"
"11920","2970"
"11920","2980"
"11923","940"
"11923","1530"
"11923","2970"
"11927","1600"
"11927","1740"
"11927","1770"
"11927","2710"
"11927","2870"
"11927","3280"
"11927","3350"
"11927","4880"
"11927","4910"
"11928","2550"
"11928","2560"
"11929","800"
"11929","4994"
"11930","740"
"11931","4140"
"11933","510"
"11934","4670"
"11935","4670"
"11936","2320"
"11936","4140"
"11937","4590"
"11938","1600"
"11938","2390"
"11938","3430"
"11940","4994"
"11941","2370"
"11941","3420"
"11941","3500"
"11941","3720"
"11941","4430"
"11942","1110"
"11942","4430"
"11959","3940"
"11959","3950"
"11960","2970"
"11961","1530"
"11961","2970"
"11963","520"
"11974","740"
"11979","2280"
"11979","3810"
"11984","2550"
"11985","1110"
"11990","2550"
"11993","3810"
"11994","3810"
"11996","980"
"11996","2900"
"11996","2970"
"11996","2980"
"11997","3070"
"11997","3400"
"11998","980"
"11998","2280"
"11998","2900"
"11998","2970"
"11998","3280"
"11998","4940"
"12004","2450"
"12004","3120"
"12005","2450"
"12005","3120"
"12009","700"
"12011","2540"
"12011","2550"
"12013","2970"
"12021","4520"
"12022","1600"
"12022","4140"
"12023","3420"
"12025","1670"
"12026","1570"
"12026","4985"
"12028","3150"
"12029","510"
"12031","2160"
"12031","2180"
"12031","3950"
"12032","3420"
"12033","510"
"12033","520"
"12034","3420"
"12035","940"
"12035","980"
"12036","940"
"12037","4994"
"12038","3810"
"12040","1780"
"12043","3420"
"12045","4520"
"12046","2970"
"12047","2970"
"12048","3810"
"12050","3810"
"12053","3420"
"12054","700"
"12055","2090"
"12061","3420"
"12064","580"
"12064","600"
"12065","2540"
"12065","2550"
"12065","2560"
"12070","3050"
"12070","3840"
"12070","4140"
"12070","4910"
"12071","1530"
"12075","3400"
"12075","4610"
"12076","510"
"12076","520"
"12076","610"
"12078","3420"
"12079","1740"
"12079","3340"
"12080","980"
"12080","2280"
"12081","4610"
"12082","510"
"12083","580"
"12085","1600"
"12085","3210"
"12085","4140"
"12086","1600"
"12086","3210"
"12086","4140"
"12087","1530"
"12087","1570"
"12087","1590"
"12088","740"
"12089","740"
"12092","1530"
"12096","1950"
"12096","3651"
"12096","4340"
"12099","4520"
"12102","3070"
"12102","3400"
"12102","4540"
"12103","3400"
"12103","4540"
"12104","510"
"12104","520"
"12111","1780"
"12113","4520"
"12114","1110"
"12115","2980"
"12116","980"
"12116","2900"
"12116","2970"
"12117","3110"
"12121","4140"
"12122","2450"
"12122","3120"
"12123","3810"
"12124","2420"
"12124","4140"
"12125","540"
"12125","1670"
"12125","3020"
"12129","1600"
"12129","3430"
"12129","4220"
"12130","940"
"12130","980"
"12130","1530"
"12130","2900"
"12130","2970"
"12130","2980"
"12132","2330"
"12132","4200"
"12134","1280"
"12134","1350"
"12134","3340"
"12134","3470"
"12135","1530"
"12135","2970"
"12135","2980"
"12137","770"
"12137","980"
"12137","2900"
"12137","2970"
"12138","1530"
"12139","2970"
"12140","2970"
"12141","980"
"12141","2900"
"12141","2970"
"12142","2970"
"12143","980"
"12143","2900"
"12143","2970"
"12144","2900"
"12144","2980"
"12146","860"
"12146","3810"
"12146","4020"
"12147","1530"
"12147","1570"
"12147","1590"
"12148","1280"
"12148","2680"
"12149","2550"
"12150","1600"
"12150","2210"
"12150","2870"
"12150","3010"
"12150","4984"
"12155","4520"
"12156","2360"
"12156","4610"
"12158","3020"
"12160","2200"
"12163","740"
"12164","3020"
"12167","540"
"12167","1670"
"12167","3000"
"12167","3020"
"12167","4400"
"12168","540"
"12168","1670"
"12168","3000"
"12168","3020"
"12168","4400"
"12172","4140"
"12173","1090"
"12173","2540"
"12173","2550"
"12174","612"
"12174","4070"
"12176","3000"
"12176","3020"
"12181","510"
"12182","3400"
"12182","4610"
"12186","3400"
"12186","4610"
"12188","1600"
"12190","1110"
"12190","2280"
"12190","3350"
"12191","2330"
"12194","2970"
"12196","940"
"12199","2900"
"12201","3110"
"12203","1600"
"12203","2390"
"12203","3070"
"12203","3280"
"12203","4670"
"12205","2550"
"12206","2920"
"12206","4520"
"12207","3840"
"12208","2200"
"12209","3810"
"12215","2330"
"12215","2710"
"12215","2870"
"12215","3010"
"12215","4140"
"12218","2490"
"12221","1530"
"12221","1570"
"12221","1590"
"12224","2490"
"12226","4520"
"12227","3340"
"12230","980"
"12230","2970"
"12230","2980"
"12232","850"
"12232","1120"
"12233","3840"
"12233","4490"
"12234","1600"
"12234","2540"
"12234","2550"
"12234","2560"
"12235","510"
"12235","520"
"12236","1670"
"12237","2550"
"12237","2560"
"12238","3110"
"12239","3420"
"12240","3420"
"12241","4994"
"12242","3810"
"12243","2970"
"12244","4590"
"12246","3280"
"12249","980"
"12249","2280"
"12249","3810"
"12251","980"
"12251","2900"
"12251","2970"
"12251","2980"
"12252","2200"
"12252","3720"
"12254","2540"
"12254","2550"
"12254","2560"
"12262","4994"
"12264","3070"
"12264","4994"
"12266","980"
"12266","2090"
"12266","2760"
"12266","2970"
"12268","4590"
"12271","2540"
"12271","2550"
"12271","2560"
"12272","2900"
"12274","980"
"12274","2280"
"12274","2970"
"12274","3280"
"12275","1240"
"12275","3020"
"12276","3840"
"12276","3850"
"12277","2980"
"12280","2210"
"12280","3050"
"12280","3850"
"12281","3950"
"12282","3950"
"12283","3950"
"12284","3070"
"12284","4994"
"12285","3950"
"12285","3960"
"12286","3950"
"12286","3960"
"12287","2550"
"12287","2560"
"12287","3840"
"12288","3810"
"12289","1570"
"12289","3070"
"12289","4994"
"12290","4930"
"12290","4940"
"12291","4520"
"12292","2540"
"12293","980"
"12293","2900"
"12293","2980"
"12294","980"
"12294","2900"
"12294","2980"
"12295","980"
"12295","2970"
"12296","940"
"12296","1530"
"12296","4010"
"12297","2980"
"12298","2980"
"12299","1530"
"12299","2970"
"12299","2980"
"12300","980"
"12300","2970"
"12300","2980"
"12300","3120"
"12301","980"
"12301","2970"
"12302","980"
"12302","2970"
"12303","940"
"12307","3400"
"12307","4610"
"12308","3110"
"12308","4210"
"12309","3050"
"12309","3840"
"12310","870"
"12310","2420"
"12311","3810"
"12312","3810"
"12313","3420"
"12314","940"
"12314","3340"
"12315","4380"
"12316","940"
"12317","3420"
"12318","3400"
"12318","4260"
"12319","2160"
"12319","2180"
"12319","3950"
"12320","4010"
"12321","980"
"12321","2900"
"12321","2970"
"12321","2980"
"12322","980"
"12322","2900"
"12322","2970"
"12322","2980"
"12323","2900"
"12323","2980"
"12324","980"
"12324","1530"
"12324","1570"
"12324","2970"
"12324","2980"
"12325","1780"
"12327","4360"
"12328","980"
"12328","2970"
"12328","3340"
"12329","980"
"12329","2970"
"12329","3150"
"12330","940"
"12330","980"
"12330","2900"
"12330","2980"
"12331","980"
"12331","2970"
"12332","940"
"12332","980"
"12332","2970"
"12334","1530"
"12335","980"
"12335","1530"
"12335","2900"
"12335","2970"
"12335","2980"
"12336","980"
"12336","2980"
"12337","4360"
"12338","980"
"12338","2970"
"12339","940"
"12339","1110"
"12339","2280"
"12339","2970"
"12340","4994"
"12341","980"
"12341","2280"
"12342","2900"
"12342","2970"
"12343","510"
"12344","980"
"12344","2900"
"12346","510"
"12348","740"
"12349","740"
"12350","2900"
"12351","2200"
"12352","1090"
"12352","3350"
"12353","1530"
"12354","3350"
"12356","1530"
"12357","1530"
"12358","980"
"12358","2980"
"12359","3070"
"12359","4994"
"12360","1530"
"12361","3340"
"12361","4994"
"12362","4520"
"12363","960"
"12363","4140"
"12364","3280"
"12364","4710"
"12364","4910"
"12365","3340"
"12366","3070"
"12366","3400"
"12366","4994"
"12367","3070"
"12367","3810"
"12368","4670"
"12369","1530"
"12370","1530"
"12371","3810"
"12372","980"
"12372","2970"
"12373","1530"
"12374","3400"
"12375","2200"
"12376","940"
"12376","980"
"12376","1530"
"12376","2970"
"12377","3070"
"12377","3280"
"12377","4540"
"12377","4994"
"12378","2550"
"12378","3280"
"12378","3350"
"12378","4910"
"12379","3950"
"12379","3960"
"12380","2540"
"12380","2550"
"12380","2560"
"12381","2540"
"12381","2550"
"12381","2560"
"12382","3400"
"12383","1600"
"12383","4910"
"12384","1770"
"12384","2550"
"12384","4910"
"12385","3400"
"12386","2200"
"12388","1740"
"12389","1530"
"12389","1570"
"12389","1590"
"12390","770"
"12390","940"
"12390","2970"
"12391","4520"
"12392","3420"
"12392","3720"
"12394","1860"
"12394","2320"
"12394","4140"
"12394","4680"
"12399","3810"
"12400","3420"
"12400","3720"
"12402","3400"
"12403","740"
"12408","1090"
"12408","3950"
"12409","2920"
"12409","4520"
"12410","3050"
"12410","3840"
"12411","3040"
"12411","4140"
"12412","1930"
"12412","2040"
"12412","4140"
"12414","4520"
"12416","740"
"12419","2390"
"12419","2990"
"12419","3800"
"12419","4670"
"12420","4520"
"12421","1530"
"12422","2680"
"12422","4010"
"12423","1090"
"12426","740"
"12428","3110"
"12430","4140"
"12433","4520"
"12435","2540"
"12435","2550"
"12435","2560"
"12436","1260"
"12436","3050"
"12437","3020"
"12440","2320"
"12440","4140"
"12441","2320"
"12441","4140"
"12443","3840"
"12444","2040"
"12447","4140"
"12448","4140"
"12450","1600"
"12452","4140"
"12453","1600"
"12453","3040"
"12453","3210"
"12455","1670"
"12455","1740"
"12456","1600"
"12456","3040"
"12456","3430"
"12456","4220"
"12458","1570"
"12458","4010"
"12459","1600"
"12464","720"
"12464","1000"
"12464","2180"
"12466","2420"
"12466","4140"
"12467","2420"
"12467","4140"
"12468","4910"
"12469","1930"
"12469","2320"
"12469","3840"
"12469","4140"
"12471","3810"
"12472","2200"
"12472","4630"
"12473","2200"
"12473","4630"
"12475","2970"
"12476","980"
"12476","2970"
"12477","3810"
"12478","2970"
"12479","2200"
"12479","3420"
"12480","3810"
"12481","980"
"12481","2900"
"12481","2970"
"12483","740"
"12484","2320"
"12484","3040"
"12484","3530"
"12484","4140"
"12486","4140"
"12487","1860"
"12488","2540"
"12488","2550"
"12488","2560"
